Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
210	91	0	0.08203125	-1.92887381e-19	-6.79674584e-20	-1.92887381e-19	-1.74800567e-43	6.79674584e-20	0	0	0	0	0	3
215	93	0	0.083984375	-1.99530516e-19	-7.09575279e-20	-1.99530516e-19	-1.74800567e-43	7.09575279e-20	0	0	0	0	0	3
220	95	0	0.0859375	-2.06077878e-19	-7.39602024e-20	-2.06077878e-19	-1.74800567e-43	7.39602024e-20	0	0	0	0	0	3
225	97	0	0.087890625	-2.12524449e-19	-7.69724686e-20	-2.12524449e-19	-1.74800567e-43	7.69724686e-20	0	0	0	0	0	3
230	99	0	0.08984375	-2.18865844e-19	-7.99914766e-20	-2.18865844e-19	-1.74800567e-43	7.99914766e-20	0	0	0	0	0	3
235	101	0	0.091796875	-2.25098268e-19	-8.30145348e-20	-2.25098268e-19	-1.74800567e-43	8.30145348e-20	0	0	0	0	0	3
240	104	0	0.09375	-2.31218452e-19	-8.60391045e-20	-2.31218452e-19	-1.74800567e-43	8.60391045e-20	0	0	0	0	0	3
245	106	0	0.095703125	-2.37223609e-19	-8.90627946e-20	-2.37223609e-19	-1.74800567e-43	8.90627946e-20	0	0	0	0	0	3
250	108	0	0.09765625	-2.43111398e-19	-9.20833554e-20	-2.43111398e-19	-1.74800567e-43	9.20833554e-20	0	0	0	0	0	3
255	110	0	0.099609375	-2.48879877e-19	-9.50986731e-20	-2.48879877e-19	-1.74800567e-43	9.50986731e-20	0	0	0	0	0	3
260	112	0	0.1015625	-2.54527476e-19	-9.81067638e-20	-2.54527476e-19	-1.74800567e-43	9.81067638e-20	0	0	0	0	0	3
265	114	0	0.103515625	-2.60052958e-19	-1.01105767e-19	-2.60052958e-19	-1.74800567e-43	1.01105767e-19	0	0	0	0	0	3
270	116	0	0.10546875	-2.65455394e-19	-1.04093942e-19	-2.65455394e-19	-1.74800567e-43	1.04093942e-19	0	0	0	0	0	3
275	118	0	0.107421875	-2.70734133e-19	-1.0706966e-19	-2.70734133e-19	-1.74800567e-43	1.0706966e-19	0	0	0	0	0	3
280	120	0	0.109375	-2.75888771e-19	-1.10031399e-19	-2.75888771e-19	-1.74800567e-43	1.10031399e-19	0	0	0	0	0	3
285	122	0	0.111328125	-2.80919132e-19	-1.12977739e-19	-2.80919132e-19	-1.74800567e-43	1.12977739e-19	0	0	0	0	0	3
290	125	0	0.11328125	-2.85825245e-19	-1.15907358e-19	-2.85825245e-19	-1.74800567e-43	1.15907358e-19	0	0	0	0	0	3
295	127	0	0.115234375	-2.90607329e-19	-1.18819024e-19	-2.90607329e-19	-1.74800567e-43	1.18819024e-19	0	0	0	0	0	3
300	129	0	0.1171875	-2.95265768e-19	-1.21711594e-19	-2.95265768e-19	-1.74800567e-43	1.21711594e-19	0	0	0	0	0	3
305	132	0	0.119140625	-2.99801101e-19	-1.24584005e-19	-2.99801101e-19	-1.74800567e-43	1.24584005e-19	0	0	0	0	0	3
310	134	0	0.12109375	-3.0421401e-19	-1.27435275e-19	-3.0421401e-19	-1.74800567e-43	1.27435275e-19	0	0	0	0	0	3
