Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
270	116	0	0.10546875	264.526733	282.830161	264.526733	299.829582	16.9994212	0	0	0	0	0	3
275	118	0	0.107421875	264.254187	282.498447	264.254187	299.829582	17.331135	0	0	0	0	0	3
280	120	0	0.109375	264.106837	282.175788	264.106837	299.829582	17.6537948	0	0	0	0	0	3
285	122	0	0.111328125	264.049563	281.863266	264.049563	299.829582	17.9663159	0	0	0	0	0	3
290	125	0	0.11328125	264.048812	281.561327	264.048812	299.829582	18.2682558	0	0	0	0	0	3
295	127	0	0.115234375	264.209151	281.272124	264.048812	299.829582	18.5574588	0	0	0	0	0	3
300	129	0	0.1171875	264.442706	280.996232	264.048812	299.829582	18.8333509	0	0	0	0	0	3
305	132	0	0.119140625	264.734225	280.733941	264.048812	299.829582	19.0956413	0	0	0	0	0	3
310	134	0	0.12109375	265.071223	280.485327	264.048812	299.829582	19.3442558	0	0	0	0	0	3
315	136	0	0.123046875	265.434231	280.250153	264.048812	299.829582	19.5794292	0	0	0	0	0	3
320	138	0	0.125	265.904817	280.029456	264.048812	299.829582	19.8001267	0	0	0	0	0	3
325	140	0	0.126953125	266.400218	279.822952	264.048812	299.829582	20.0066303	0	0	0	0	0	3
330	142	0	0.12890625	266.945637	279.630753	264.048812	299.829582	20.198829	0	0	0	0	0	3
335	144	0	0.130859375	267.51343	279.452557	264.048812	299.829582	20.377025	0	0	0	0	0	3
340	146	0	0.1328125	268.165537	279.288977	264.048812	299.829582	20.540605	0	0	0	0	0	3
345	148	0	0.134765625	268.8699	279.140133	264.048812	299.829582	20.6894489	0	0	0	0	0	3
350	150	0	0.13671875	269.611438	279.005926	264.048812	299.829582	20.8236559	0	0	0	0	0	3
355	152	0	0.138671875	270.350573	278.885713	264.048812	299.829582	20.9438691	0	0	0	0	0	3
360	154	0	0.140625	271.144129	278.779664	264.048812	299.829582	21.0499182	0	0	0	0	0	3
365	156	0	0.142578125	271.953088	278.687413	264.048812	299.829582	21.1421693	0	0	0	0	0	3
370	158	0	0.14453125	272.75721	278.608344	264.048812	299.829582	21.2212387	0	0	0	0	0	3
375	160	0	0.146484375	273.553605	278.541834	264.048812	299.829582	21.2877484	0	0	0	0	0	3
380	162	0	0.1484375	274.412505	278.488206	264.048812	299.829582	21.341376	0	0	0	0	0	3
385	164	0	0.150390625	275.227796	278.446406	264.048812	299.829582	21.3831762	0	0	0	0	0	3
390	166	0	0.15234375	275.995466	278.415382	264.048812	299.829582	21.4142007	0	0	0	0	0	3
