Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
305	132	0	0.119140625	208.971122	186.460505	169.189607	208.971122	17.2708976	0	0	0	0	0	3
310	134	0	0.12109375	209.151634	186.820681	169.189607	209.151634	17.6310743	0	0	0	0	0	3
315	136	0	0.123046875	209.333904	187.17245	169.189607	209.333904	17.9828434	0	0	0	0	0	3
320	138	0	0.125	209.517751	187.516224	169.189607	209.517751	18.3266172	0	0	0	0	0	3
325	140	0	0.126953125	209.705353	187.852423	169.189607	209.705353	18.6628161	0	0	0	0	0	3
330	142	0	0.12890625	209.893259	188.181391	169.189607	209.893259	18.9917838	0	0	0	0	0	3
335	144	0	0.130859375	227.470408	188.759171	169.189607	227.470408	19.5695635	0	0	0	0	0	3
340	146	0	0.1328125	227.578083	189.321763	169.189607	227.578083	20.1321564	0	0	0	0	0	3
345	148	0	0.134765625	227.657341	189.869415	169.189607	227.657341	20.6798076	0	0	0	0	0	3
350	150	0	0.13671875	227.746566	190.402896	169.189607	227.746566	21.2132886	0	0	0	0	0	3
355	152	0	0.138671875	227.86198	190.923161	169.189607	227.86198	21.7335536	0	0	0	0	0	3
360	154	0	0.140625	228.001727	191.431086	169.189607	228.001727	22.2414792	0	0	0	0	0	3
365	156	0	0.142578125	228.160367	191.927428	169.189607	228.160367	22.7378208	0	0	0	0	0	3
370	158	0	0.14453125	228.326705	192.412752	169.189607	228.326705	23.2231445	0	0	0	0	0	3
375	160	0	0.146484375	228.499806	192.887581	169.189607	228.499806	23.6979742	0	0	0	0	0	3
380	162	0	0.1484375	228.68259	193.352451	169.189607	228.68259	24.1628444	0	0	0	0	0	3
385	164	0	0.150390625	228.86995	193.807804	169.189607	228.86995	24.618197	0	0	0	0	0	3
390	166	0	0.15234375	229.053492	194.253952	169.189607	229.053492	25.0643449	0	0	0	0	0	3
395	168	0	0.154296875	229.237926	194.691252	169.189607	229.237926	25.5016446	0	0	0	0	0	3
400	170	0	0.15625	229.426323	195.12008	169.189607	229.426323	25.9304726	0	0	0	0	0	3
405	173	0	0.158203125	229.614247	195.54074	169.189607	229.614247	26.3511332	0	0	0	0	0	3
410	175	0	0.16015625	229.80649	195.953581	169.189607	229.80649	26.7639736	0	0	0	0	0	3
415	177	0	0.162109375	230.000096	196.358896	169.189607	230.000096	27.1692892	0	0	0	0	0	3
420	179	0	0.1640625	230.199629	196.757023	169.189607	230.199629	27.5674155	0	0	0	0	0	3
425	181	0	0.166015625	230.396443	197.148179	169.189607	230.396443	27.9585715	0	0	0	0	0	3
430	183	0	0.16796875	230.594675	197.532621	169.189607	230.594675	28.343014	0	0	0	0	0	3
435	185	0	0.169921875	230.796127	197.910615	169.189607	230.796127	28.7210084	0	0	0	0	0	3
440	187	0	0.171875	230.993064	198.282328	169.189607	230.993064	29.0927213	0	0	0	0	0	3
445	189	0	0.173828125	231.1888	198.647956	169.189607	231.1888	29.4583488	0	0	0	0	0	3
450	191	0	0.17578125	231.385928	199.007714	169.189607	231.385928	29.8181067	0	0	0	0	0	3
455	192	0	0.177734375	231.585155	199.361816	169.189607	231.585155	30.1722093	0	0	0	0	0	3
460	195	0	0.1796875	231.788687	199.710492	169.189607	231.788687	30.5208854	0	0	0	0	0	3
465	196	0	0.181640625	231.988622	200.053877	169.189607	231.988622	30.8642697	0	0	0	0	0	3
470	198	0	0.18359375	232.188274	200.392134	169.189607	232.188274	31.2025265	0	0	0	0	0	3
475	200	0	0.185546875	232.383513	200.725377	169.189607	232.383513	31.5357701	0	0	0	0	0	3
480	202	0	0.1875	232.576379	201.053738	169.189607	232.576379	31.8641309	0	0	0	0	0	3
485	204	0	0.189453125	232.772188	201.377396	169.189607	232.772188	32.1877886	0	0	0	0	0	3
490	205	0	0.19140625	232.966936	201.696482	169.189607	232.966936	32.5068748	0	0	0	0	0	3
495	207	0	0.193359375	233.161189	202.011129	169.189607	233.161189	32.8215219	0	0	0	0	0	3
500	209	0	0.1953125	233.354818	202.321463	169.189607	233.354818	33.1318555	0	0	0	0	0	3
505	212	0	0.197265625	243.381017	202.724007	169.189607	243.381017	33.5344001	0	0	0	0	0	3
510	214	0	0.19921875	243.526816	203.120151	169.189607	243.526816	33.9305439	0	0	0	0	0	3
515	216	0	0.201171875	243.662016	203.509977	169.189607	243.662016	34.3203695	0	0	0	0	0	3
520	218	0	0.203125	243.807444	203.893762	169.189607	243.807444	34.7041549	0	0	0	0	0	3
525	219	0	0.205078125	243.972117	204.27186	169.189607	243.972117	35.0822526	0	0	0	0	0	3
530	221	0	0.20703125	244.149806	204.644551	169.189607	244.149806	35.4549437	0	0	0	0	0	3
535	223	0	0.208984375	244.332745	205.012034	169.189607	244.332745	35.822427	0	0	0	0	0	3
540	225	0	0.2109375	244.517739	205.374472	169.189607	244.517739	36.1848646	0	0	0	0	0	3
545	227	0	0.212890625	244.700865	205.731984	169.189607	244.700865	36.5423773	0	0	0	0	0	3
550	228	0	0.21484375	244.881691	206.084684	169.189607	244.881691	36.8950774	0	0	0	0	0	3
555	230	0	0.216796875	245.067687	206.432747	169.189607	245.067687	37.2431399	0	0	0	0	0	3
560	232	0	0.21875	245.254213	206.7763	169.189607	245.254213	37.5866927	0	0	0	0	0	3
565	233	0	0.220703125	245.441946	207.115472	169.189607	245.441946	37.925865	0	0	0	0	0	3
570	235	0	0.22265625	245.629996	207.450381	169.189607	245.629996	38.2607739	0	0	0	0	0	3
