Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
280	120	0	0.109375	10.9441149	4.92695453	0.0133880344	10.9441149	4.91356649	0	0	0	0	0	3
285	122	0	0.111328125	11.2190338	5.03543865	0.0133880344	11.2190338	5.02205062	0	0	0	0	0	3
290	125	0	0.11328125	11.522515	5.1453891	0.0133880344	11.522515	5.13200106	0	0	0	0	0	3
295	127	0	0.115234375	11.8517791	5.25716226	0.0133880344	11.8517791	5.24377423	0	0	0	0	0	3
300	129	0	0.1171875	12.2082797	5.37111501	0.0133880344	12.2082797	5.35772698	0	0	0	0	0	3
305	132	0	0.119140625	12.5916617	5.48757544	0.0133880344	12.5916617	5.47418741	0	0	0	0	0	3
310	134	0	0.12109375	13.0048822	5.60689777	0.0133880344	13.0048822	5.59350973	0	0	0	0	0	3
315	136	0	0.123046875	13.4450989	5.72936966	0.0133880344	13.4450989	5.71598163	0	0	0	0	0	3
320	138	0	0.125	13.9103198	5.85523043	0.0133880344	13.9103198	5.8418424	0	0	0	0	0	3
325	140	0	0.126953125	14.4005527	5.98470501	0.0133880344	14.4005527	5.97131698	0	0	0	0	0	3
330	142	0	0.12890625	14.9184705	6.1180448	0.0133880344	14.9184705	6.10465676	0	0	0	0	0	3
335	144	0	0.130859375	15.49684	6.25596826	0.0133880344	15.49684	6.24258022	0	0	0	0	0	3
340	146	0	0.1328125	16.2438229	6.40071977	0.0133880344	16.2438229	6.38733174	0	0	0	0	0	3
345	148	0	0.134765625	17.0192982	6.55241375	0.0133880344	17.0192982	6.53902572	0	0	0	0	0	3
350	150	0	0.13671875	17.8233471	6.71115929	0.0133880344	17.8233471	6.69777126	0	0	0	0	0	3
355	152	0	0.138671875	18.6666807	6.8772082	0.0133880344	18.6666807	6.86382017	0	0	0	0	0	3
360	154	0	0.140625	19.556027	7.05089065	0.0133880344	19.556027	7.03750261	0	0	0	0	0	3
365	156	0	0.142578125	20.4683657	7.23220788	0.0133880344	20.4683657	7.21881984	0	0	0	0	0	3
370	158	0	0.14453125	21.3832478	7.42088841	0.0133880344	21.3832478	7.40750038	0	0	0	0	0	3
375	160	0	0.146484375	22.2922551	7.61656429	0.0133880344	22.2922551	7.60317625	0	0	0	0	0	3
380	162	0	0.1484375	23.2174374	7.81917303	0.0133880344	23.2174374	7.805785	0	0	0	0	0	3
385	164	0	0.150390625	24.1305404	8.02829312	0.0133880344	24.1305404	8.01490509	0	0	0	0	0	3
390	166	0	0.15234375	25.0410706	8.24364474	0.0133880344	25.0410706	8.2302567	0	0	0	0	0	3
395	168	0	0.154296875	25.9890831	8.46546272	0.0133880344	25.9890831	8.45207468	0	0	0	0	0	3
400	170	0	0.15625	26.9822293	8.69406477	0.0133880344	26.9822293	8.68067674	0	0	0	0	0	3
405	173	0	0.158203125	27.99245	8.92941094	0.0133880344	27.99245	8.9160229	0	0	0	0	0	3
410	175	0	0.16015625	28.9835249	9.17102677	0.0133880344	28.9835249	9.15763873	0	0	0	0	0	3
415	177	0	0.162109375	29.9521386	9.41842095	0.0133880344	29.9521386	9.40503292	0	0	0	0	0	3
420	179	0	0.1640625	30.903498	9.67118657	0.0133880344	30.903498	9.65779853	0	0	0	0	0	3
425	181	0	0.166015625	31.8547204	9.92913463	0.0133880344	31.8547204	9.9157466	0	0	0	0	0	3
430	183	0	0.16796875	32.8189894	10.1922364	0.0133880344	32.8189894	10.1788484	0	0	0	0	0	3
435	185	0	0.169921875	33.8143315	10.4606693	0.0133880344	33.8143315	10.4472813	0	0	0	0	0	3
440	187	0	0.171875	34.8401703	10.7345963	0.0133880344	34.8401703	10.7212083	0	0	0	0	0	3
445	189	0	0.173828125	35.9100439	11.0143235	0.0133880344	35.9100439	11.0009355	0	0	0	0	0	3
450	191	0	0.17578125	37.0261806	11.3001681	0.0133880344	37.0261806	11.28678	0	0	0	0	0	3
455	192	0	0.177734375	38.1994915	11.592552	0.0133880344	38.1994915	11.579164	0	0	0	0	0	3
460	195	0	0.1796875	39.421238	11.8917852	0.0133880344	39.421238	11.8783972	0	0	0	0	0	3
465	196	0	0.181640625	40.694906	12.1982014	0.0133880344	40.694906	12.1848133	0	0	0	0	0	3
470	198	0	0.18359375	42.0099008	12.5120087	0.0133880344	42.0099008	12.4986207	0	0	0	0	0	3
475	200	0	0.185546875	43.3679785	12.8334251	0.0133880344	43.3679785	12.8200371	0	0	0	0	0	3
480	202	0	0.1875	44.7764681	13.1627348	0.0133880344	44.7764681	13.1493468	0	0	0	0	0	3
485	204	0	0.189453125	46.2261258	13.5001164	0.0133880344	46.2261258	13.4867283	0	0	0	0	0	3
490	205	0	0.19140625	47.703192	13.845602	0.0133880344	47.703192	13.8322139	0	0	0	0	0	3
495	207	0	0.193359375	49.2009401	14.1991554	0.0133880344	49.2009401	14.1857673	0	0	0	0	0	3
500	209	0	0.1953125	50.7190021	14.560738	0.0133880344	50.7190021	14.54735	0	0	0	0	0	3
505	212	0	0.197265625	52.3331614	14.9310559	0.0133880344	52.3331614	14.9176678	0	0	0	0	0	3
510	214	0	0.19921875	53.9614734	15.309992	0.0133880344	53.9614734	15.2966039	0	0	0	0	0	3
515	216	0	0.201171875	55.5543007	15.6969565	0.0133880344	55.5543007	15.6835684	0	0	0	0	0	3
520	218	0	0.203125	57.1102705	16.091369	0.0133880344	57.1102705	16.0779809	0	0	0	0	0	3
525	219	0	0.205078125	58.6376315	16.4927488	0.0133880344	58.6376315	16.4793608	0	0	0	0	0	3
530	221	0	0.20703125	60.0974979	16.9002698	0.0133880344	60.0974979	16.8868818	0	0	0	0	0	3
535	223	0	0.208984375	61.4369099	17.3126461	0.0133880344	61.4369099	17.2992581	0	0	0	0	0	3
540	225	0	0.2109375	62.686409	17.7289192	0.0133880344	62.686409	17.7155312	0	0	0	0	0	3
545	227	0	0.212890625	63.8955999	18.1486163	0.0133880344	63.8955999	18.1352283	0	0	0	0	0	3
550	228	0	0.21484375	65.0862282	18.5714777	0.0133880344	65.0862282	18.5580896	0	0	0	0	0	3
555	230	0	0.216796875	66.2444845	18.9971295	0.0133880344	66.2444845	18.9837415	0	0	0	0	0	3
560	232	0	0.21875	67.3514048	19.4250434	0.0133880344	67.3514048	19.4116554	0	0	0	0	0	3
565	233	0	0.220703125	68.3994189	19.8546432	0.0133880344	68.3994189	19.8412552	0	0	0	0	0	3
570	235	0	0.22265625	69.3854847	20.2853462	0.0133880344	69.3854847	20.2719582	0	0	0	0	0	3
575	236	0	0.224609375	70.3119654	20.7166102	0.0133880344	70.3119654	20.7032221	0	0	0	0	0	3
580	238	0	0.2265625	71.1814444	21.1479335	0.0133880344	71.1814444	21.1345455	0	0	0	0	0	3
585	240	0	0.228515625	71.9996615	21.5788804	0.0133880344	71.9996615	21.5654923	0	0	0	0	0	3
590	241	0	0.23046875	72.7768287	22.0091152	0.0133880344	72.7768287	21.9957272	0	0	0	0	0	3
595	243	0	0.232421875	73.5245549	22.4384106	0.0133880344	73.5245549	22.4250225	0	0	0	0	0	3
600	244	0	0.234375	74.2524565	22.8666258	0.0133880344	74.2524565	22.8532378	0	0	0	0	0	3
605	247	0	0.236328125	74.9713043	23.2937133	0.0133880344	74.9713043	23.2803253	0	0	0	0	0	3
610	248	0	0.23828125	75.6849817	23.7196586	0.0133880344	75.6849817	23.7062706	0	0	0	0	0	3
615	250	0	0.240234375	76.4034684	24.144528	0.0133880344	76.4034684	24.13114	0	0	0	0	0	3
620	252	0	0.2421875	77.139695	24.5684894	0.0133880344	77.139695	24.5551014	0	0	0	0	0	3
625	253	0	0.244140625	77.8924856	24.9916957	0.0133880344	77.8924856	24.9783077	0	0	0	0	0	3
630	254	0	0.24609375	78.654998	25.4142414	0.0133880344	78.654998	25.4008534	0	0	0	0	0	3
635	256	0	0.248046875	79.4302358	25.8362413	0.0133880344	79.4302358	25.8228533	0	0	0	0	0	3
640	258	0	0.25	80.2146532	26.2577794	0.0133880344	80.2146532	26.2443914	0	0	0	0	0	3
645	259	0	0.251953125	81.0022143	26.6788905	0.0133880344	81.0022143	26.6655024	0	0	0	0	0	3
650	260	0	0.25390625	81.7965808	27.0996362	0.0133880344	81.7965808	27.0862482	0	0	0	0	0	3
655	262	0	0.255859375	82.5949619	27.5200553	0.0133880344	82.5949619	27.5066673	0	0	0	0	0	3
660	263	0	0.2578125	83.3883356	27.9401176	0.0133880344	83.3883356	27.9267295	0	0	0	0	0	3
665	264	0	0.259765625	84.17522	28.3597825	0.0133880344	84.17522	28.3463945	0	0	0	0	0	3
670	266	0	0.26171875	84.9834609	28.7792172	0.0133880344	84.9834609	28.7658291	0	0	0	0	0	3
675	267	0	0.263671875	85.8259808	29.1986787	0.0133880344	85.8259808	29.1852906	0	0	0	0	0	3
680	269	0	0.265625	86.6456367	29.6179995	0.0133880344	86.6456367	29.6046115	0	0	0	0	0	3
685	270	0	0.267578125	87.4488263	30.0370635	0.0133880344	87.4488263	30.0236755	0	0	0	0	0	3
690	271	0	0.26953125	88.2422411	30.4558058	0.0133880344	88.2422411	30.4424178	0	0	0	0	0	3
695	272	0	0.271484375	89.0161271	30.8740938	0.0133880344	89.0161271	30.8607058	0	0	0	0	0	3
700	274	0	0.2734375	89.7747808	31.2918292	0.0133880344	89.7747808	31.2784411	0	0	0	0	0	3
705	276	0	0.275390625	90.5394996	31.7090663	0.0133880344	90.5394996	31.6956782	0	0	0	0	0	3
710	277	0	0.27734375	91.3229721	32.1259467	0.0133880344	91.3229721	32.1125587	0	0	0	0	0	3
715	278	0	0.279296875	92.1245226	32.5426035	0.0133880344	92.1245226	32.5292155	0	0	0	0	0	3
720	279	0	0.28125	92.9280259	32.9590547	0.0133880344	92.9280259	32.9456667	0	0	0	0	0	3
725	281	0	0.283203125	93.7327829	33.3753131	0.0133880344	93.7327829	33.3619251	0	0	0	0	0	3
730	282	0	0.28515625	94.5359857	33.7913721	0.0133880344	94.5359857	33.7779841	0	0	0	0	0	3
735	283	0	0.287109375	95.3313933	34.2071831	0.0133880344	95.3313933	34.193795	0	0	0	0	0	3
740	284	0	0.2890625	96.1202835	34.6227072	0.0133880344	96.1202835	34.6093192	0	0	0	0	0	3
745	285	0	0.291015625	96.906969	35.0379356	0.0133880344	96.906969	35.0245476	0	0	0	0	0	3
750	286	0	0.29296875	97.6915939	35.4528605	0.0133880344	97.6915939	35.4394725	0	0	0	0	0	3
755	288	0	0.294921875	98.4764418	35.8674894	0.0133880344	98.4764418	35.8541013	0	0	0	0	0	3
760	289	0	0.296875	99.2798906	36.2819495	0.0133880344	99.2798906	36.2685615	0	0	0	0	0	3
765	290	0	0.298828125	100.122144	36.6964962	0.0133880344	100.122144	36.6831082	0	0	0	0	0	3
770	291	0	0.30078125	101.021342	37.1114952	0.0133880344	101.021342	37.0981072	0	0	0	0	0	3
775	292	0	0.302734375	101.995471	37.5274181	0.0133880344	101.995471	37.5140301	0	0	0	0	0	3
780	293	0	0.3046875	103.049035	37.9447533	0.0133880344	103.049035	37.9313653	0	0	0	0	0	3
785	294	0	0.306640625	104.172772	38.363918	0.0133880344	104.172772	38.3505299	0	0	0	0	0	3
790	295	0	0.30859375	105.355904	38.7852512	0.0133880344	105.355904	38.7718632	0	0	0	0	0	3
795	296	0	0.310546875	106.589791	39.2090296	0.0133880344	106.589791	39.1956415	0	0	0	0	0	3
800	297	0	0.3125	107.872056	39.635508	0.0133880344	107.872056	39.62212	0	0	0	0	0	3
805	299	0	0.314453125	109.201151	40.0649256	0.0133880344	109.201151	40.0515375	0	0	0	0	0	3
810	300	0	0.31640625	110.582496	40.4975487	0.0133880344	110.582496	40.4841606	0	0	0	0	0	3
815	301	0	0.318359375	112.009172	40.9335952	0.0133880344	112.009172	40.9202071	0	0	0	0	0	3
820	302	0	0.3203125	113.471808	41.3732207	0.0133880344	113.471808	41.3598327	0	0	0	0	0	3
825	303	0	0.322265625	114.956531	41.8164937	0.0133880344	114.956531	41.8031056	0	0	0	0	0	3
830	304	0	0.32421875	116.449807	42.2633997	0.0133880344	116.449807	42.2500117	0	0	0	0	0	3
835	305	0	0.326171875	117.946572	42.7138948	0.0133880344	117.946572	42.7005068	0	0	0	0	0	3
840	306	0	0.328125	119.510509	43.1683126	0.0133880344	119.510509	43.1549246	0	0	0	0	0	3
845	307	0	0.330078125	121.083012	43.6266344	0.0133880344	121.083012	43.6132464	0	0	0	0	0	3
850	307	0	0.33203125	122.664431	44.0888437	0.0133880344	122.664431	44.0754557	0	0	0	0	0	3
855	308	0	0.333984375	124.251754	44.5549072	0.0133880344	124.251754	44.5415191	0	0	0	0	0	3
860	309	0	0.3359375	125.848715	45.0248136	0.0133880344	125.848715	45.0114255	0	0	0	0	0	3
865	310	0	0.337890625	127.442681	45.4984795	0.0133880344	127.442681	45.4850914	0	0	0	0	0	3
870	311	0	0.33984375	129.012725	45.9757037	0.0133880344	129.012725	45.9623157	0	0	0	0	0	3
875	312	0	0.341796875	130.553025	46.4562567	0.0133880344	130.553025	46.4428687	0	0	0	0	0	3
880	313	0	0.34375	132.056732	46.9398752	0.0133880344	132.056732	46.9264872	0	0	0	0	0	3
885	314	0	0.345703125	133.516975	47.4262634	0.0133880344	133.516975	47.4128754	0	0	0	0	0	3
890	315	0	0.34765625	134.931255	47.9151181	0.0133880344	134.931255	47.9017301	0	0	0	0	0	3
895	315	0	0.349609375	136.295946	48.4061227	0.0133880344	136.295946	48.3927347	0	0	0	0	0	3
900	316	0	0.3515625	137.609972	48.8989616	0.0133880344	137.609972	48.8855736	0	0	0	0	0	3
905	318	0	0.353515625	138.879538	49.3933604	0.0133880344	138.879538	49.3799724	0	0	0	0	0	3
910	319	0	0.35546875	140.10694	49.889063	0.0133880344	140.10694	49.875675	0	0	0	0	0	3
915	320	0	0.357421875	141.299706	50.38586	0.0133880344	141.299706	50.372472	0	0	0	0	0	3
920	321	0	0.359375	142.470022	50.8836122	0.0133880344	142.470022	50.8702242	0	0	0	0	0	3
925	321	0	0.361328125	143.62804	51.3822382	0.0133880344	143.62804	51.3688502	0	0	0	0	0	3
930	322	0	0.36328125	144.781439	51.8816992	0.0133880344	144.781439	51.8683111	0	0	0	0	0	3
935	323	0	0.365234375	145.940564	52.3820123	0.0133880344	145.940564	52.3686242	0	0	0	0	0	3
940	324	0	0.3671875	147.114498	52.8832423	0.0133880344	147.114498	52.8698543	0	0	0	0	0	3
945	325	0	0.369140625	148.306307	53.385469	0.0133880344	148.306307	53.372081	0	0	0	0	0	3
950	325	0	0.37109375	149.524482	53.8888146	0.0133880344	149.524482	53.8754266	0	0	0	0	0	3
955	326	0	0.373046875	150.773421	54.393422	0.0133880344	150.773421	54.3800339	0	0	0	0	0	3
960	327	0	0.375	152.048884	54.8994088	0.0133880344	152.048884	54.8860208	0	0	0	0	0	3
965	328	0	0.376953125	153.34854	55.4068786	0.0133880344	153.34854	55.3934905	0	0	0	0	0	3
970	329	0	0.37890625	154.672795	55.9159345	0.0133880344	154.672795	55.9025465	0	0	0	0	0	3
975	329	0	0.380859375	156.016246	56.4266504	0.0133880344	156.016246	56.4132624	0	0	0	0	0	3
980	330	0	0.3828125	157.375261	56.9390799	0.0133880344	157.375261	56.9256919	0	0	0	0	0	3
985	331	0	0.384765625	158.749966	57.4532763	0.0133880344	158.749966	57.4398883	0	0	0	0	0	3
990	332	0	0.38671875	160.137547	57.9692777	0.0133880344	160.137547	57.9558896	0	0	0	0	0	3
995	333	0	0.388671875	161.531624	58.4870894	0.0133880344	161.531624	58.4737014	0	0	0	0	0	3
1000	333	0	0.390625	162.92882	59.0067	0.0133880344	162.92882	58.993312	0	0	0	0	0	3
1005	335	0	0.392578125	164.336918	59.5281367	0.0133880344	164.336918	59.5147487	0	0	0	0	0	3
1010	336	0	0.39453125	165.745734	60.0513761	0.0133880344	165.745734	60.0379881	0	0	0	0	0	3
1015	337	0	0.396484375	167.143287	60.5763365	0.0133880344	167.143287	60.5629484	0	0	0	0	0	3
1020	338	0	0.3984375	168.532393	61.1029514	0.0133880344	168.532393	61.0895633	0	0	0	0	0	3
1025	339	0	0.400390625	169.909008	61.6311361	0.0133880344	169.909008	61.6177481	0	0	0	0	0	3
1030	339	0	0.40234375	171.270206	62.1607935	0.0133880344	171.270206	62.1474054	0	0	0	0	0	3
